FullDateALternateKey	OrganizationName	DepartmentGroupName	ScenarioName	AccountCodeAlternateKey	ParentAccountCodeAlternateKey	Amount
4/1/2008 0:00	Central Division	Sales and Marketing	Actual	2410	2400	76946
4/1/2008 0:00	Southeast Division	Corporate	Actual	6220	620	110
4/1/2008 0:00	Southeast Division	Corporate	Actual	6300	630	34
4/1/2008 0:00	Southeast Division	Executive General and Administration	Actual	6610	660	41
4/1/2008 0:00	Southeast Division	Inventory Management	Actual	6000	600	29838
4/1/2008 0:00	Southeast Division	Inventory Management	Actual	8030	80	408
4/1/2008 0:00	Southeast Division	Manufacturing	Actual	6840	680	60
4/1/2008 0:00	Southeast Division	Quality Assurance	Actual	6850	680	60
4/1/2008 0:00	Southeast Division	Research and Development	Actual	6920	60	340
4/1/2008 0:00	Southeast Division	Sales and Marketing	Actual	1110	110	294482
4/1/2008 0:00	Southwest Division	Corporate	Actual	6200	620	780
4/1/2008 0:00	Southwest Division	Research and Development	Actual	6400	60	455
4/1/2008 0:00	Southwest Division	Sales and Marketing	Actual	2220	2200	21197
4/1/2008 0:00	Canadian Division	Corporate	Actual	6840	680	285.93
4/1/2008 0:00	Canadian Division	Executive General and Administration	Actual	1166	1160	294039.89
4/1/2008 0:00	Canadian Division	Executive General and Administration	Actual	6040	600	3381.45
4/1/2008 0:00	Canadian Division	Research and Development	Actual	8000	80	128.36
4/1/2008 0:00	Canadian Division	Sales and Marketing	Actual	1210	1200	13513.45
4/1/2008 0:00	France	Corporate	Actual	6850	680	56.08
4/1/2008 0:00	France	Executive General and Administration	Actual	6020	600	1009.29
4/1/2008 0:00	France	Executive General and Administration	Actual	8500	4	32.67
4/1/2008 0:00	France	Quality Assurance	Actual	6840	680	14.59
4/1/2008 0:00	France	Quality Assurance	Actual	8000	80	25.23
4/1/2008 0:00	Germany	Corporate	Actual	6200	620	19.91
4/1/2008 0:00	Germany	Corporate	Actual	6400	60	15.65
4/1/2008 0:00	Germany	Research and Development	Actual	6240	620	3.95
4/1/2008 0:00	Central Division	Research and Development	Actual	6860	680	105
4/1/2008 0:00	Central Division	Research and Development	Actual	9510	9500	9
4/1/2008 0:00	Central Division	Sales and Marketing	Actual	1220	1200	34101
4/1/2008 0:00	Southeast Division	Research and Development	Actual	6860	680	76
4/1/2008 0:00	Southeast Division	Sales and Marketing	Actual	2420	2400	27616
4/1/2008 0:00	Southwest Division	Corporate	Actual	6620	660	945
4/1/2008 0:00	Northwest Division	Corporate	Actual	8020	80	-349
4/1/2008 0:00	Northwest Division	Research and Development	Actual	6820	680	354
4/1/2008 0:00	France	Executive General and Administration	Actual	6040	600	707.16
4/1/2008 0:00	Germany	Corporate	Actual	6000	600	2673.15
4/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	6200	620	216
4/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	6850	680	75
4/1/2008 0:00	Southeast Division	Corporate	Actual	6020	600	2275
4/1/2008 0:00	Canadian Division	Executive General and Administration	Actual	6830	680	43.51
4/1/2008 0:00	France	Inventory Management	Actual	8500	4	39.06
4/1/2008 0:00	Northeast Division	Research and Development	Actual	8500	4	14372
4/1/2008 0:00	Northwest Division	Research and Development	Actual	4200	4110	257906
4/1/2008 0:00	Central Division	Executive General and Administration	Actual	1166	1160	126589
4/1/2008 0:00	Southeast Division	Corporate	Actual	6500	60	153
4/1/2008 0:00	Southeast Division	Executive General and Administration	Actual	6000	600	4822
4/1/2008 0:00	Southwest Division	Corporate	Actual	6000	600	62192
4/1/2008 0:00	Southwest Division	Research and Development	Actual	4140	4100	3339
4/1/2008 0:00	Southwest Division	Sales and Marketing	Actual	1110	110	297307
4/1/2008 0:00	Southwest Division	Sales and Marketing	Actual	1130	1120	772427
4/1/2008 0:00	France	Executive General and Administration	Actual	6610	660	78.42
4/1/2008 0:00	Germany	Sales and Marketing	Actual	1180	110	494.39
4/1/2008 0:00	Northwest Division	Corporate	Actual	6620	660	798
4/1/2008 0:00	Northwest Division	Sales and Marketing	Actual	1260	1200	5054
4/1/2008 0:00	Southeast Division	Executive General and Administration	Actual	6220	620	24
4/1/2008 0:00	Southeast Division	Research and Development	Actual	4500	4110	4154
4/1/2008 0:00	Canadian Division	Research and Development	Actual	6300	630	88.96
4/1/2008 0:00	Canadian Division	Research and Development	Actual	8500	4	89458.81
4/1/2008 0:00	France	Executive General and Administration	Actual	6200	620	93.31
4/1/2008 0:00	France	Research and Development	Actual	8010	80	166.72
4/1/2008 0:00	Germany	Research and Development	Actual	4500	4110	297.57
4/1/2008 0:00	Germany	Sales and Marketing	Actual	2220	2200	6624.29
4/1/2008 0:00	Northeast Division	Research and Development	Actual	6860	680	161
4/1/2008 0:00	Northwest Division	Sales and Marketing	Actual	2320	2300	31058
4/1/2008 0:00	Southeast Division	Inventory Management	Actual	6240	620	43
4/1/2008 0:00	Southeast Division	Research and Development	Actual	6700	60	105
4/1/2008 0:00	Southeast Division	Research and Development	Actual	9510	9500	9
4/1/2008 0:00	Canadian Division	Research and Development	Actual	5050	5000	40095.77
4/1/2008 0:00	Canadian Division	Research and Development	Actual	6830	680	45.02
4/1/2008 0:00	France	Inventory Management	Actual	6820	680	132.68
4/1/2008 0:00	France	Inventory Management	Actual	8000	80	75.23
4/1/2008 0:00	France	Quality Assurance	Actual	8030	80	49.7
4/1/2008 0:00	Germany	Corporate	Actual	6610	660	19.91
4/1/2008 0:00	Germany	Research and Development	Actual	9520	9500	14
4/1/2008 0:00	Central Division	Sales and Marketing	Actual	2230	2200	154626
4/1/2008 0:00	Central Division	Sales and Marketing	Actual	3020	300	-47920
4/1/2008 0:00	Southeast Division	Inventory Management	Actual	6840	680	103
4/1/2008 0:00	Southeast Division	Inventory Management	Actual	6920	60	454
4/1/2008 0:00	Southwest Division	Research and Development	Actual	6240	620	72
4/1/2008 0:00	Southwest Division	Research and Development	Actual	6700	60	277
4/1/2008 0:00	Canadian Division	Corporate	Actual	8020	80	-286.79
4/1/2008 0:00	Canadian Division	Research and Development	Actual	6400	60	364.72
4/1/2008 0:00	France	Executive General and Administration	Actual	6000	600	9829.67
4/1/2008 0:00	France	Research and Development	Actual	6620	660	288
4/1/2008 0:00	Germany	Corporate	Actual	6830	680	3.95
4/1/2008 0:00	Southeast Division	Sales and Marketing	Actual	1300	10	24914
4/1/2008 0:00	Canadian Division	Corporate	Actual	6400	60	514.73
4/1/2008 0:00	France	Quality Assurance	Actual	6300	630	7.14
4/1/2008 0:00	France	Sales and Marketing	Actual	1185	110	38367.43
4/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	1185	110	109610
4/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	2230	2200	240366
4/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	2440	2400	38822
4/1/2008 0:00	Central Division	Corporate	Actual	6300	630	64
4/1/2008 0:00	Southeast Division	Executive General and Administration	Actual	6850	680	19
4/1/2008 0:00	Southeast Division	Inventory Management	Actual	6220	620	192
4/1/2008 0:00	Southeast Division	Manufacturing	Actual	6620	660	204
4/1/2008 0:00	Canadian Division	Executive General and Administration	Actual	6000	600	36604.79
4/1/2008 0:00	Canadian Division	Research and Development	Actual	6700	60	198.05
4/1/2008 0:00	France	Quality Assurance	Actual	6020	600	363.53
4/1/2008 0:00	France	Sales and Marketing	Actual	1140	1120	5785.97
4/1/2008 0:00	Germany	Sales and Marketing	Actual	2310	2300	25581.02
4/1/2008 0:00	Northeast Division	Research and Development	Actual	6840	680	202
4/1/2008 0:00	Central Division	Corporate	Actual	6840	680	173
4/1/2008 0:00	Southeast Division	Inventory Management	Actual	6620	660	490
4/1/2008 0:00	Southeast Division	Research and Development	Actual	6300	630	34
4/1/2008 0:00	Southwest Division	Corporate	Actual	8500	4	333
4/1/2008 0:00	Southwest Division	Corporate	Actual	9510	9500	10
4/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	1240	1200	80052
4/1/2008 0:00	Southwest Division	Research and Development	Actual	6840	680	257
4/1/2008 0:00	Canadian Division	Sales and Marketing	Actual	1220	1200	43057.94
4/1/2008 0:00	France	Corporate	Actual	6230	620	80.55
4/1/2008 0:00	Germany	Corporate	Actual	6860	680	8.21
4/1/2008 0:00	Northeast Division	Corporate	Actual	8500	4	145
4/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	8500	4	37
4/1/2008 0:00	Northwest Division	Corporate	Actual	6240	620	64
4/1/2008 0:00	Northwest Division	Corporate	Actual	6920	60	761
4/1/2008 0:00	Northwest Division	Sales and Marketing	Actual	1230	1200	14838
4/1/2008 0:00	Central Division	Research and Development	Actual	6210	620	546
4/1/2008 0:00	Central Division	Research and Development	Actual	6230	620	203
4/1/2008 0:00	Southeast Division	Executive General and Administration	Actual	6700	60	32
4/1/2008 0:00	France	Quality Assurance	Actual	6920	60	48.63
4/1/2008 0:00	Northeast Division	Research and Development	Actual	8000	80	164
4/1/2008 0:00	Southeast Division	Manufacturing	Actual	6040	600	820
4/1/2008 0:00	Southeast Division	Quality Assurance	Actual	6040	600	1287
4/1/2008 0:00	Southeast Division	Research and Development	Actual	8020	80	-244
4/1/2008 0:00	Southeast Division	Sales and Marketing	Actual	2350	2200	95546
4/1/2008 0:00	Canadian Division	Corporate	Actual	6700	60	352.6
4/1/2008 0:00	Canadian Division	Sales and Marketing	Actual	2220	2200	23583.34
4/1/2008 0:00	France	Manufacturing	Actual	8020	80	-109.88
4/1/2008 0:00	Northeast Division	Executive General and Administration	Actual	1166	1160	159146
4/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	6230	620	76
4/1/2008 0:00	Southeast Division	Executive General and Administration	Actual	6620	660	74
4/1/2008 0:00	Southwest Division	Research and Development	Actual	4130	4100	15814
4/1/2008 0:00	Southwest Division	Sales and Marketing	Actual	1170	110	110070
4/1/2008 0:00	Canadian Division	Sales and Marketing	Actual	2440	2400	30975.9
4/1/2008 0:00	France	Corporate	Actual	6820	680	177.36
4/1/2008 0:00	France	Executive General and Administration	Actual	6860	680	32.67
4/1/2008 0:00	France	Manufacturing	Actual	8500	4	43.31
4/1/2008 0:00	France	Quality Assurance	Actual	8020	80	-27.96
4/1/2008 0:00	Southeast Division	Sales and Marketing	Actual	1240	1200	114313
4/1/2008 0:00	Southeast Division	Sales and Marketing	Actual	2310	2300	120854
4/1/2008 0:00	Canadian Division	Corporate	Actual	6240	620	75.32
4/1/2008 0:00	Canadian Division	Corporate	Actual	6810	680	1346.56
4/1/2008 0:00	Northwest Division	Corporate	Actual	6210	620	584
4/1/2008 0:00	France	Inventory Management	Actual	6920	60	192.25
4/1/2008 0:00	France	Manufacturing	Actual	6240	620	16.72
4/1/2008 0:00	France	Research and Development	Actual	4130	4100	6516.84
4/1/2008 0:00	Northwest Division	Research and Development	Actual	6920	60	527
4/1/2008 0:00	Southeast Division	Corporate	Actual	6200	620	235
4/1/2008 0:00	Southeast Division	Executive General and Administration	Actual	9510	9500	2
4/1/2008 0:00	Southeast Division	Manufacturing	Actual	6210	620	94
4/1/2008 0:00	Northeast Division	Corporate	Actual	6020	600	12038
4/1/2008 0:00	Northeast Division	Corporate	Actual	6610	660	750
4/1/2008 0:00	Southeast Division	Executive General and Administration	Actual	6840	680	21
4/1/2008 0:00	Southeast Division	Research and Development	Actual	5050	5000	10386
4/1/2008 0:00	Southwest Division	Corporate	Actual	8020	80	-235
4/1/2008 0:00	France	Research and Development	Actual	9520	9500	279
4/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	6620	660	342
4/1/2008 0:00	Northwest Division	Research and Development	Actual	5050	5000	25790
4/1/2008 0:00	Canadian Division	Executive General and Administration	Actual	6300	630	70.78
4/1/2008 0:00	France	Sales and Marketing	Actual	2310	2300	66595.62
4/1/2008 0:00	Central Division	Research and Development	Actual	6240	620	60
4/1/2008 0:00	France	Corporate	Actual	8000	80	108.21
4/1/2008 0:00	Central Division	Sales and Marketing	Actual	1300	10	20579
4/1/2008 0:00	France	Manufacturing	Actual	6830	680	15.65
4/1/2008 0:00	Southeast Division	Inventory Management	Actual	6860	680	83
4/1/2008 0:00	Northwest Division	Research and Development	Actual	6610	660	1519
4/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	6500	60	297
4/1/2008 0:00	Central Division	Sales and Marketing	Actual	2340	2200	36769
4/1/2008 0:00	Canadian Division	Executive General and Administration	Actual	6620	660	578.36
4/1/2008 0:00	France	Inventory Management	Actual	6240	620	12.46
4/1/2008 0:00	Northeast Division	Research and Development	Actual	6020	600	5706
4/1/2008 0:00	Canadian Division	Corporate	Actual	6300	630	107.14
4/1/2008 0:00	France	Research and Development	Actual	6400	60	133.74
4/1/2008 0:00	Northeast Division	Corporate	Actual	6820	680	984
4/1/2008 0:00	Northeast Division	Research and Development	Actual	6000	600	55614
4/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	1230	1200	17657
4/1/2008 0:00	Southeast Division	Sales and Marketing	Actual	1150	110	6406
4/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	6810	680	407
4/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	8000	80	73
4/1/2008 0:00	Northwest Division	Research and Development	Actual	4130	4100	11605
4/1/2008 0:00	Central Division	Sales and Marketing	Actual	2350	2200	83697
4/1/2008 0:00	Southeast Division	Research and Development	Actual	6850	680	85
4/1/2008 0:00	France	Inventory Management	Actual	6300	630	19.91
4/1/2008 0:00	France	Manufacturing	Actual	8010	80	139.06
4/1/2008 0:00	Canadian Division	Executive General and Administration	Actual	6210	620	435.94
4/1/2008 0:00	Northwest Division	Corporate	Actual	6860	680	169
4/1/2008 0:00	Central Division	Research and Development	Actual	6700	60	170
4/1/2008 0:00	Southwest Division	Sales and Marketing	Actual	1230	1200	13358
4/1/2008 0:00	Southwest Division	Corporate	Actual	6850	680	196
4/1/2008 0:00	Canadian Division	Executive General and Administration	Actual	6820	680	417.76
4/1/2008 0:00	France	Sales and Marketing	Actual	1250	1200	3223.16
4/1/2008 0:00	Germany	Corporate	Actual	6040	600	138
4/1/2008 0:00	Northwest Division	Sales and Marketing	Actual	2430	2400	58779
4/1/2008 0:00	Central Division	Sales and Marketing	Actual	2420	2400	25775
4/1/2008 0:00	Canadian Division	Executive General and Administration	Actual	8010	80	204.12
4/1/2008 0:00	France	Research and Development	Actual	4500	4110	5068.94
4/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	2320	2300	41301
4/1/2008 0:00	Southwest Division	Corporate	Actual	8000	80	191
4/1/2008 0:00	Southwest Division	Research and Development	Actual	4200	4110	263574
4/1/2008 0:00	Canadian Division	Executive General and Administration	Actual	8000	80	132.9
4/1/2008 0:00	Central Division	Research and Development	Actual	6220	620	270
4/1/2008 0:00	Southeast Division	Research and Development	Actual	4140	4100	862
4/1/2008 0:00	Southeast Division	Sales and Marketing	Actual	2410	2400	85046
4/1/2008 0:00	France	Quality Assurance	Actual	8500	4	11.4
4/1/2008 0:00	Germany	Sales and Marketing	Actual	2410	2400	26998.07
4/1/2008 0:00	Southeast Division	Corporate	Actual	6840	680	89
4/1/2008 0:00	Southeast Division	Manufacturing	Actual	6300	630	16
4/1/2008 0:00	France	Corporate	Actual	8010	80	164.59
4/1/2008 0:00	France	Executive General and Administration	Actual	6230	620	32.67
4/1/2008 0:00	France	Manufacturing	Actual	6610	660	110.34
4/1/2008 0:00	France	Sales and Marketing	Actual	1110	110	109196.41
4/1/2008 0:00	Germany	Executive General and Administration	Actual	1166	1160	1335.89
4/1/2008 0:00	Southeast Division	Quality Assurance	Actual	6020	600	1287
4/1/2008 0:00	Canadian Division	Executive General and Administration	Actual	9510	9500	4
4/1/2008 0:00	Canadian Division	Research and Development	Actual	6000	600	49380.79
4/1/2008 0:00	France	Sales and Marketing	Actual	1210	1200	3795.51
4/1/2008 0:00	Southeast Division	Research and Development	Actual	9520	9500	595
4/1/2008 0:00	Southwest Division	Research and Development	Actual	6230	620	250
4/1/2008 0:00	Canadian Division	Executive General and Administration	Actual	6240	620	49.57
4/1/2008 0:00	France	Manufacturing	Actual	8000	80	91.19
4/1/2008 0:00	France	Research and Development	Actual	5020	5000	19274.52
4/1/2008 0:00	France	Research and Development	Actual	6700	60	83.74
4/1/2008 0:00	Southwest Division	Sales and Marketing	Actual	2330	2300	22545
4/1/2008 0:00	Canadian Division	Sales and Marketing	Actual	2320	2300	28784.95
4/1/2008 0:00	France	Manufacturing	Actual	6040	600	1117.8
4/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	2220	2200	26885
4/1/2008 0:00	Northwest Division	Research and Development	Actual	6000	600	37781
4/1/2008 0:00	Central Division	Corporate	Actual	9510	9500	11
4/1/2008 0:00	Canadian Division	Executive General and Administration	Actual	6230	620	164.72
4/1/2008 0:00	Germany	Corporate	Actual	6220	620	9.27
4/1/2008 0:00	Northeast Division	Research and Development	Actual	6400	60	416
4/1/2008 0:00	Northeast Division	Research and Development	Actual	6610	660	4358
4/1/2008 0:00	Northwest Division	Sales and Marketing	Actual	2420	2400	32613
4/1/2008 0:00	Northwest Division	Sales and Marketing	Actual	2220	2200	24904
4/1/2008 0:00	Central Division	Research and Development	Actual	4200	4110	379768
4/1/2008 0:00	France	Corporate	Actual	6920	60	240.13
4/1/2008 0:00	Southeast Division	Inventory Management	Actual	9510	9500	12
4/1/2008 0:00	Southeast Division	Quality Assurance	Actual	6000	600	15672
4/1/2008 0:00	Southwest Division	Corporate	Actual	6610	660	525
4/1/2008 0:00	Southwest Division	Sales and Marketing	Actual	1180	110	72608
4/1/2008 0:00	Northwest Division	Corporate	Actual	6020	600	4397
4/1/2008 0:00	Southeast Division	Quality Assurance	Actual	6230	620	58
4/1/2008 0:00	Canadian Division	Research and Development	Actual	8030	80	261.69
4/1/2008 0:00	France	Research and Development	Actual	6850	680	56.08
4/1/2008 0:00	Northwest Division	Sales and Marketing	Actual	1110	110	396809
4/1/2008 0:00	Canadian Division	Executive General and Administration	Actual	6840	680	152.6
4/1/2008 0:00	France	Inventory Management	Actual	6200	620	122.04
4/1/2008 0:00	Northeast Division	Corporate	Actual	6300	630	156
4/1/2008 0:00	Northeast Division	Research and Development	Actual	6230	620	220
4/1/2008 0:00	Southeast Division	Research and Development	Actual	6000	600	21022
4/1/2008 0:00	Southeast Division	Research and Development	Actual	6020	600	1941
4/1/2008 0:00	Canadian Division	Executive General and Administration	Actual	6700	60	188.96
4/1/2008 0:00	France	Inventory Management	Actual	6220	620	58.21
4/1/2008 0:00	Southeast Division	Executive General and Administration	Actual	6040	600	346
4/1/2008 0:00	Canadian Division	Sales and Marketing	Actual	1110	110	1180806.42
4/1/2008 0:00	France	Sales and Marketing	Actual	1130	1120	184462.71
4/1/2008 0:00	Germany	Corporate	Actual	6810	680	44.38
4/1/2008 0:00	Northwest Division	Research and Development	Actual	6200	620	287
4/1/2008 0:00	Northwest Division	Research and Development	Actual	6620	660	489
4/1/2008 0:00	Northwest Division	Sales and Marketing	Actual	3020	300	-46542
4/1/2008 0:00	Southeast Division	Manufacturing	Actual	6700	60	71
4/1/2008 0:00	Southeast Division	Quality Assurance	Actual	8020	80	-173
4/1/2008 0:00	Southeast Division	Research and Development	Actual	6400	60	152
4/1/2008 0:00	Southwest Division	Corporate	Actual	6830	680	64
4/1/2008 0:00	France	Corporate	Actual	6860	680	50.76
4/1/2008 0:00	France	Research and Development	Actual	8500	4	2119.95
4/1/2008 0:00	Southeast Division	Quality Assurance	Actual	6610	660	127
4/1/2008 0:00	Southeast Division	Sales and Marketing	Actual	2220	2200	19414
4/1/2008 0:00	Canadian Division	Corporate	Actual	6610	660	648.06
4/1/2008 0:00	Germany	Research and Development	Actual	6100	60	11.4
4/1/2008 0:00	Central Division	Sales and Marketing	Actual	1140	1120	18577
4/1/2008 0:00	Central Division	Sales and Marketing	Actual	1240	1200	52502
4/1/2008 0:00	Southeast Division	Executive General and Administration	Actual	6830	680	6
4/1/2008 0:00	Southeast Division	Inventory Management	Actual	1164	1160	712469
4/1/2008 0:00	Southeast Division	Inventory Management	Actual	6500	60	202
4/1/2008 0:00	Southeast Division	Manufacturing	Actual	6400	60	82
4/1/2008 0:00	Southeast Division	Research and Development	Actual	6310	630	174
4/1/2008 0:00	Southeast Division	Sales and Marketing	Actual	1230	1200	11361
4/1/2008 0:00	Southwest Division	Corporate	Actual	8030	80	392
4/1/2008 0:00	Southwest Division	Research and Development	Actual	8030	80	464
4/1/2008 0:00	Canadian Division	Sales and Marketing	Actual	1130	1120	1081980.33
4/1/2008 0:00	Canadian Division	Sales and Marketing	Actual	1240	1200	74546.41
4/1/2008 0:00	France	Corporate	Actual	6810	680	285.87
4/1/2008 0:00	France	Corporate	Actual	6830	680	18.84
4/1/2008 0:00	France	Executive General and Administration	Actual	6210	620	84.8
4/1/2008 0:00	France	Inventory Management	Actual	6210	620	111.4
4/1/2008 0:00	France	Inventory Management	Actual	6400	60	83.74
4/1/2008 0:00	France	Quality Assurance	Actual	6820	680	37.99
4/1/2008 0:00	France	Research and Development	Actual	6220	620	96.51
4/1/2008 0:00	Germany	Sales and Marketing	Actual	1240	1200	26688.49
4/1/2008 0:00	Germany	Sales and Marketing	Actual	2440	2400	8524.32
4/1/2008 0:00	Northwest Division	Research and Development	Actual	6810	680	571
4/1/2008 0:00	Southwest Division	Sales and Marketing	Actual	2340	2200	53529
4/1/2008 0:00	France	Corporate	Actual	6610	660	147.57
4/1/2008 0:00	France	Corporate	Actual	6840	680	63.53
4/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	2410	2400	140394
4/1/2008 0:00	Central Division	Corporate	Actual	6240	620	40
4/1/2008 0:00	France	Research and Development	Actual	6860	680	53.95
4/1/2008 0:00	France	Research and Development	Actual	6920	60	288
4/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	2210	2200	26602
4/1/2008 0:00	Southeast Division	Executive General and Administration	Actual	8000	80	44
4/1/2008 0:00	Southeast Division	Research and Development	Actual	6200	620	230
4/1/2008 0:00	Canadian Division	Research and Development	Actual	6240	620	61.69
4/1/2008 0:00	Canadian Division	Research and Development	Actual	6850	680	131.39
4/1/2008 0:00	Germany	Research and Development	Actual	5020	5000	1768.88
4/1/2008 0:00	Central Division	Research and Development	Actual	6020	600	4100
4/1/2008 0:00	Central Division	Research and Development	Actual	6200	620	601
4/1/2008 0:00	Southeast Division	Sales and Marketing	Actual	1180	110	30752
4/1/2008 0:00	Southeast Division	Sales and Marketing	Actual	2440	2400	30934
4/1/2008 0:00	Southwest Division	Research and Development	Actual	6850	680	232
4/1/2008 0:00	Southwest Division	Sales and Marketing	Actual	2440	2400	29199
4/1/2008 0:00	France	Executive General and Administration	Actual	6220	620	44.38
4/1/2008 0:00	France	Executive General and Administration	Actual	6500	60	164.59
4/1/2008 0:00	France	Manufacturing	Actual	8030	80	185.87
4/1/2008 0:00	Germany	Research and Development	Actual	6620	660	47.57
4/1/2008 0:00	Germany	Sales and Marketing	Actual	1130	1120	5255.11
4/1/2008 0:00	Northwest Division	Corporate	Actual	6500	60	291
4/1/2008 0:00	Northwest Division	Sales and Marketing	Actual	2350	2200	115195
4/1/2008 0:00	Central Division	Sales and Marketing	Actual	2440	2400	25771
4/1/2008 0:00	Southeast Division	Inventory Management	Actual	6400	60	256
4/1/2008 0:00	Southeast Division	Quality Assurance	Actual	6700	60	76
4/1/2008 0:00	Southwest Division	Corporate	Actual	6810	680	1039
4/1/2008 0:00	Southwest Division	Research and Development	Actual	6100	60	7907
4/1/2008 0:00	Canadian Division	Research and Development	Actual	6100	60	16039.26
4/1/2008 0:00	Canadian Division	Research and Development	Actual	8020	80	-154.98
4/1/2008 0:00	France	Inventory Management	Actual	6700	60	58.21
4/1/2008 0:00	France	Research and Development	Actual	6200	620	205.02
4/1/2008 0:00	Germany	Research and Development	Actual	8030	80	202.89
4/1/2008 0:00	Germany	Sales and Marketing	Actual	1185	110	988.01
4/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	3550	3030	497316
4/1/2008 0:00	Northwest Division	Sales and Marketing	Actual	2410	2400	99355
4/1/2008 0:00	Central Division	Corporate	Actual	8020	80	-232
4/1/2008 0:00	Central Division	Research and Development	Actual	8010	80	216
4/1/2008 0:00	Central Division	Sales and Marketing	Actual	3550	3030	1197871
4/1/2008 0:00	Southeast Division	Manufacturing	Actual	6920	60	227
4/1/2008 0:00	Southeast Division	Research and Development	Actual	5020	5000	53878
4/1/2008 0:00	Southwest Division	Research and Development	Actual	6920	60	900
4/1/2008 0:00	Canadian Division	Corporate	Actual	6500	60	499.58
4/1/2008 0:00	Canadian Division	Sales and Marketing	Actual	1230	1200	13648.31
4/1/2008 0:00	Germany	Research and Development	Actual	9510	9500	5
4/1/2008 0:00	Northwest Division	Corporate	Actual	6820	680	582
4/1/2008 0:00	Central Division	Research and Development	Actual	6310	630	569
4/1/2008 0:00	Southeast Division	Executive General and Administration	Actual	6240	620	5
4/1/2008 0:00	Southeast Division	Manufacturing	Actual	6860	680	48
4/1/2008 0:00	Southeast Division	Research and Development	Actual	6040	600	1510
4/1/2008 0:00	Southeast Division	Sales and Marketing	Actual	1250	1200	10603
4/1/2008 0:00	Southeast Division	Sales and Marketing	Actual	2230	2200	163056
4/1/2008 0:00	Southwest Division	Corporate	Actual	6840	680	225
4/1/2008 0:00	Southwest Division	Corporate	Actual	6860	680	180
4/1/2008 0:00	Southwest Division	Research and Development	Actual	8000	80	226
4/1/2008 0:00	Southwest Division	Sales and Marketing	Actual	1150	110	15448
4/1/2008 0:00	Southwest Division	Sales and Marketing	Actual	2230	2200	157848
4/1/2008 0:00	Canadian Division	Corporate	Actual	6200	620	737.46
4/1/2008 0:00	Canadian Division	Sales and Marketing	Actual	2340	2200	76496.45
4/1/2008 0:00	Canadian Division	Sales and Marketing	Actual	3020	300	157726.54
4/1/2008 0:00	France	Executive General and Administration	Actual	8010	80	107.14
4/1/2008 0:00	France	Inventory Management	Actual	6810	680	213.53
4/1/2008 0:00	France	Inventory Management	Actual	6850	680	39.06
4/1/2008 0:00	France	Manufacturing	Actual	6810	680	235.87
4/1/2008 0:00	France	Quality Assurance	Actual	6700	60	28.42
4/1/2008 0:00	France	Sales and Marketing	Actual	2230	2200	53247.5
4/1/2008 0:00	Germany	Research and Development	Actual	8010	80	151.83
4/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	1210	1200	17836
4/1/2008 0:00	Southeast Division	Executive General and Administration	Actual	6860	680	17
4/1/2008 0:00	Canadian Division	Research and Development	Actual	6810	680	740.49
4/1/2008 0:00	Canadian Division	Sales and Marketing	Actual	2430	2400	74910.05
4/1/2008 0:00	France	Executive General and Administration	Actual	6830	680	12.46
4/1/2008 0:00	France	Sales and Marketing	Actual	2350	2200	31594.96
4/1/2008 0:00	France	Sales and Marketing	Actual	3020	300	110141.51
4/1/2008 0:00	Germany	Corporate	Actual	8030	80	160.34
4/1/2008 0:00	Northwest Division	Sales and Marketing	Actual	1250	1200	12240
4/1/2008 0:00	Central Division	Corporate	Actual	6860	680	138
4/1/2008 0:00	Southwest Division	Sales and Marketing	Actual	1240	1200	58455
4/1/2008 0:00	France	Manufacturing	Actual	6400	60	97.57
4/1/2008 0:00	France	Sales and Marketing	Actual	1230	1200	3909.34
4/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	2430	2400	70964
4/1/2008 0:00	France	Executive General and Administration	Actual	6810	680	178.42
4/1/2008 0:00	France	Research and Development	Actual	8030	80	222.04
4/1/2008 0:00	Northeast Division	Corporate	Actual	8000	80	302
4/1/2008 0:00	Northeast Division	Corporate	Actual	8030	80	618
4/1/2008 0:00	Northeast Division	Research and Development	Actual	6820	680	598
4/1/2008 0:00	Central Division	Corporate	Actual	6220	620	190
4/1/2008 0:00	Central Division	Corporate	Actual	6700	60	212
4/1/2008 0:00	Central Division	Research and Development	Actual	6920	60	608
